0 =  159 , 0.5910780669144982
1 =  4 , 0.01486988847583643
2 =  5 , 0.01858736059479554
3 =  39 , 0.1449814126394052
4 =  36 , 0.13382899628252787
5 =  4 , 0.01486988847583643
6 =  7 , 0.026022304832713755
7 =  2 , 0.007434944237918215
8 =  4 , 0.01486988847583643
9 =  8 , 0.02973977695167286
10 =  0 , 0.0
11 =  1 , 0.0037174721189591076

total = 269
